DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2006,98.106,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2007,99.255,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2008,98.761,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2009,93.166,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2010,96.567,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2011,99.061,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2012,98.359,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2013,98.010,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2014,99.251,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2015,100.000,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2016,101.009,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2017,102.338,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2018,102.124,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2019,102.193,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2020,98.716,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2021,102.142,p
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2022,102.131,p
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2023,101.115,p
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Germany,2024,100.745,p
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1975,54.524,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1976,56.822,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1977,58.082,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1978,58.988,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1979,60.688,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1980,60.579,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1981,61.089,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1982,63.182,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1983,64.813,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1984,66.662,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1985,67.852,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1986,69.368,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1987,69.167,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1988,69.691,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1989,70.402,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1990,71.874,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1991,73.636,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1992,75.737,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1993,76.932,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1994,79.428,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1995,81.333,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1996,82.865,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1997,84.326,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1998,85.088,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,1999,86.887,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2000,89.456,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2001,89.419,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2002,89.772,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2003,91.003,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2004,94.023,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2005,94.893,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2006,96.342,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2007,95.072,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2008,93.505,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2009,91.732,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2010,95.404,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2011,96.767,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2012,97.443,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2013,98.761,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2014,99.378,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2015,100.000,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2016,101.414,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2017,102.964,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2018,103.280,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2019,103.566,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2020,102.864,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2021,107.972,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2022,105.434,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Denmark,2023,106.646,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2001,92.962,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2002,93.026,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2003,93.234,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2004,94.568,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2005,95.205,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2006,96.613,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,100.000,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,100.360,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,101.372,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,101.490,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,101.754,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,97.038,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,101.571,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,102.640,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),1995,86.998,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),1996,87.868,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),1997,89.282,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),1998,90.162,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),1999,90.937,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2000,92.164,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2001,92.962,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2002,93.026,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2003,93.234,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2004,94.568,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2005,95.205,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2006,96.613,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2007,97.587,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2008,97.146,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2009,94.553,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2010,96.908,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2011,98.450,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2012,97.886,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2013,98.168,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2014,98.852,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2015,100.000,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2016,100.360,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2017,101.336,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2018,101.422,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2019,101.663,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2020,96.872,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2021,101.317,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2022,102.442,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 12 countries (2001-2006),2023,101.353,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),1995,85.943,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),1996,86.824,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),1997,88.283,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),1998,89.274,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),1999,90.194,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2000,91.582,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2001,92.452,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2002,92.538,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2003,92.768,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2004,94.172,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2005,94.864,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2006,96.311,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2007,97.354,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2008,96.934,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2009,94.418,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2010,96.904,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2011,98.418,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2012,97.870,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2013,98.148,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2014,98.853,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2015,100.000,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2016,100.360,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2017,101.372,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2018,101.490,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2019,101.754,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2020,97.038,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2021,101.571,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2022,102.640,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area - 19 countries  (2015-2022),2023,101.580,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),1995,85.778,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),1996,86.676,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),1997,88.151,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),1998,89.160,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),1999,90.087,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2000,91.495,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2001,92.386,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2002,92.488,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2003,92.717,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2004,94.126,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2005,94.829,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2006,96.269,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2007,97.308,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2008,96.882,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2009,94.342,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2010,96.847,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2011,98.396,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2012,97.875,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2013,98.178,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2014,98.855,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2015,100.000,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2016,100.379,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2017,101.385,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2018,101.499,
ESTAT:NAMA_10_LP_ULC(1.0),20/01/25 23:00:00,Annual,"Index, 2015=100",Real labour productivity per person,Euro area – 20 countries (from 2023),2019,101.795,
