DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,c_birth,deg_urb,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2013,57.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2014,57.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2015,56.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2016,55.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2017,55.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2018,55.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2019,54.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2020,52.8,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2021,50.0,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2022,48.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Germany,2023,47.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2004,47.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2005,45.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2006,45.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2007,41.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2008,40.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2009,41.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2010,40.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2011,41.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2012,41.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2013,41.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2014,41.9,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2015,41.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2016,41.6,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2017,41.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2018,40.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2019,40.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2020,40.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2021,39.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2022,39.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Denmark,2023,38.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2004,41.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2005,42.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2006,42.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2007,42.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2008,42.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2009,42.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2010,43.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2011,43.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2012,43.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2013,43.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2014,44.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2015,44.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2016,43.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2017,43.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2018,43.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2019,43.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2020,43.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2021,42.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2022,41.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2023,41.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2004,53.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2005,52.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2006,52.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2007,52.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2008,51.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2009,50.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2010,51.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2011,51.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2012,51.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2013,51.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2014,49.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2015,49.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2016,49.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2017,48.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2018,48.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2019,48.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2020,48.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2021,47.3,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2022,46.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Estonia,2023,46.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2004,40.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2005,42.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2006,39.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2007,40.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2008,40.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2009,40.5,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2010,40.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2011,40.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2012,41.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2013,41.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2014,42.2,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2015,43.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2016,43.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2017,43.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2018,43.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2019,46.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2020,47.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2021,46.4,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2022,46.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Greece,2023,47.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2004,21.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2005,22.3,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2006,22.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2007,23.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2008,23.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2009,23.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2010,23.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2011,23.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2012,23.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2013,23.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2014,23.9,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2015,24.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2016,24.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2017,24.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2018,25.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2019,25.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2020,25.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2021,25.5,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2022,25.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,Spain,2023,25.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2004,46.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2005,46.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2006,46.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2007,46.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2008,46.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2009,46.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2010,46.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2011,47.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2012,47.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2013,47.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2014,47.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2015,47.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2016,46.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2017,46.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2018,46.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2019,46.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2020,45.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2021,45.2,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2022,44.8,
