DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2016,462.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2017,337.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2018,250.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2019,197.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2020,146.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2021,191.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2022,211.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Croatia,2023,164.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2015,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2016,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2017,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2018,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2019,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2020,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2021,44.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2022,81.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Hungary,2023,208.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2016,175.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2017,127.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2018,174.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2019,138.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2020,131.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2021,159.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2022,66.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Iceland,2023,208.0,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2016,91.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2017,81.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2018,75.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2019,75.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2020,51.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2021,61.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2022,48.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Italy,2023,52.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2016,125.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2017,139.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2018,107.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2019,78.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2020,40.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2021,38.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2022,53.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Lithuania,2023,53.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2016,114.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2017,96.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2018,115.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2019,125.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2020,104.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2021,117.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2022,105.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Luxembourg,2023,106.2,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2016,88.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2017,71.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2018,73.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2019,70.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2020,45.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2021,30.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2022,37.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Latvia,2023,29.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2016,125.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2017,133.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2018,58.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2019,150.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2020,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2021,133.3,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2022,100.0,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Malta,2023,133.3,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2016,83.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2017,64.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2018,60.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2019,63.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2020,53.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2021,30.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2022,35.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Netherlands,2023,54.8,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2016,99.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2017,104.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2018,116.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2019,119.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2020,105.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2021,79.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2022,90.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Norway,2023,110.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2016,74.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2017,69.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2018,79.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2019,78.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2020,71.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2021,51.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2022,47.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Poland,2023,54.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2015,100.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,"Industry, construction and market services (except public administration and defence; compulsory social security; activities of membership organisations)",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Portugal,2016,75.7,
