DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,c_birth,deg_urb,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Germany,2018,19.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Germany,2019,19.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Germany,2020,20.0,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Germany,2021,22.0,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Germany,2022,23.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Germany,2023,23.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2004,25.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2005,25.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2006,25.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2007,32.3,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2008,33.2,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2009,32.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2010,32.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2011,30.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2012,30.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2013,29.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2014,28.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2015,27.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2016,27.3,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2017,26.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2018,26.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2019,26.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2020,25.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2021,25.5,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2022,25.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Denmark,2023,25.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2004,38.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2005,37.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2006,37.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2007,36.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2008,35.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2009,35.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2010,34.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2011,33.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2012,32.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2013,31.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2014,30.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2015,30.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2016,29.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2017,29.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2018,28.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2019,27.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2020,27.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2021,27.4,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2022,27.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Euro area – 20 countries (from 2023),2023,26.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2004,20.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2005,19.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2006,20.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2007,20.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2008,20.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2009,19.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2010,18.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2011,17.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2012,16.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2013,15.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2014,17.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2015,18.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2016,17.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2017,17.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2018,17.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2019,17.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2020,16.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2021,16.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2022,16.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Estonia,2023,17.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2004,41.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2005,40.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2006,41.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2007,40.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2008,39.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2009,39.6,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2010,38.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2011,37.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2012,35.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2013,34.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2014,33.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2015,31.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2016,30.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2017,29.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2018,28.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2019,25.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2020,24.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2021,23.5,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2022,22.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Greece,2023,22.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2004,54.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2005,51.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2006,50.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2007,50.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2008,49.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2009,49.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2010,48.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2011,47.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2012,46.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2013,45.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2014,44.5,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2015,43.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2016,42.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2017,41.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2018,40.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2019,39.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2020,38.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2021,38.3,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2022,38.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Spain,2023,37.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2004,35.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2005,34.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2006,34.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2007,33.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2008,32.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2009,32.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2010,31.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2011,30.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2012,29.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2013,28.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2014,28.4,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2015,27.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2016,27.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2017,26.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2018,26.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2019,25.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2020,25.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2021,25.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2022,25.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,European Union - 27 countries (from 2020),2023,24.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2004,27.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2005,27.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2006,26.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2007,25.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2008,25.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2009,24.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2010,23.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2011,22.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Total,Total,From 15 to 64 years,Finland,2012,21.8,
